appid,num_ok,w_mean,w_med,w_min,w_max,h_mean,h_med,h_min,h_max,bright_mean,bright_med,bright_min,bright_max,cont_mean,cont_med,cont_min,cont_max,sharp_mean,sharp_med,sharp_min,sharp_max,edge_mean,edge_med,edge_min,edge_max,hue_mean,hue_med,hue_min,hue_max,sat_mean,sat_med,sat_min,sat_max,col_mean,col_med,col_min,col_max,ent_mean,ent_med,ent_min,ent_max
992300,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,102.40242006655093,101.89544656635803,56.5678018904321,149.25098524305557,62.49722728495996,54.31785125126573,43.977395931799265,97.37581070550912,121.47756249267468,127.21904714420668,56.78045356990614,174.6917021123792,0.015586178626543209,0.015224729938271606,0.008443287037037037,0.023451967592592594,35.15795584972994,38.133411458333335,17.35584490740741,47.00915557484568,83.61409794560186,88.19601948302468,52.033640528549384,106.03071228780864,32.54176354408264,31.970090866088867,12.640637397766113,53.58623504638672,7.1823424100875854,7.2777416706085205,6.539440155029297,7.634446144104004
1030300,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,64.40640612943673,68.16651692708334,45.24037760416667,76.05221305941357,52.515517961299686,54.33919070638633,35.999836887599976,65.38385354482612,114.23035943830885,120.49517151738246,84.90402825651233,131.02706646195819,0.028800636574074074,0.029693045910493827,0.011125096450617284,0.04469135802469136,69.51691767939816,71.03959948881173,28.454175829475307,107.53429591049382,150.66773799189815,153.92870249807098,117.46434076003086,177.34920621141976,51.540868282318115,53.34193229675293,14.17222785949707,85.30738067626953,7.226115822792053,7.288375377655029,6.8033857345581055,7.524326801300049
1057090,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,68.8961179832176,67.74193962191359,32.43679253472222,107.66380015432098,48.75894323821528,47.223962199232666,37.98021519846327,62.60763335593254,53.70874277138631,54.948577379376985,14.721922717266317,90.21589360952495,0.011709587191358025,0.011699459876543208,0.005196277006172839,0.01824315200617284,54.769853033371916,37.31824676890432,19.65463927469136,124.78827932098766,159.09059389467592,165.96769675925924,132.68206645447532,171.74491560570988,48.82634162902832,46.93676948547363,42.166831970214844,59.26499557495117,7.084722638130188,7.289209842681885,6.323135852813721,7.437335014343262
1145350,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,53.332833598572535,45.57436053240741,40.55438898533951,81.6282243441358,44.77679540729179,38.72840353295416,36.799232540960766,64.85114202229808,558.1401325282521,464.4213446766736,407.2996450941009,896.4181956655603,0.07254448784722223,0.0708031925154321,0.05991415895061728,0.08865740740740741,86.3266877652392,91.77237437307099,50.102973572530864,111.65902874228395,98.71768988715277,94.33079909336419,73.90571325231481,132.3034481095679,34.524466037750244,36.25284957885742,20.97712516784668,44.61503982543945,6.942178726196289,6.852637052536011,6.532232761383057,7.531208038330078
1145360,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,58.490926528742285,55.191717303240736,49.22120129243827,74.35907021604939,54.35421088395285,52.96677266655168,47.62154822354578,63.86174997916227,1057.325961241238,750.6838259206531,433.9852387152106,2293.950954408435,0.06612955729166667,0.0570411361882716,0.04961516203703704,0.10082079475308642,46.67139624324845,45.05302493248457,17.114560185185184,79.4649749228395,132.48390046296296,122.65195408950618,94.5880256558642,190.04366801697532,58.78804969787598,50.161136627197266,33.69134521484375,101.13858032226562,6.996132731437683,7.115893840789795,6.3141279220581055,7.438615322113037
1167630,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,107.97576666184413,105.29264708719136,93.19784963348765,128.11992283950616,60.29319502176289,59.88167045060196,46.08667026586428,75.32276891998337,240.73668498906954,246.47487308747907,169.23298114853336,300.7640126327868,0.0451733699845679,0.048811487268518514,0.02459249614197531,0.05847800925925926,36.43991584683642,21.85078438464506,14.61610050154321,87.44199411651235,110.26370466820987,112.21583212770061,77.85967013888889,138.76348427854938,36.44071340560913,34.44857215881348,31.346704483032227,45.519004821777344,7.500033736228943,7.4694483280181885,7.284391403198242,7.776846885681152
1203620,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,69.56964470003858,76.74345992476852,30.23510754243827,94.55655140817902,47.589607952000286,46.4726625793446,41.26324291496469,56.14986373434724,799.3911484041973,627.0286029718228,241.81570741057195,1701.691680262572,0.06854612750771605,0.05051480516975308,0.029030671296296297,0.14412422839506173,64.62013515142748,61.73104190779321,14.64488956404321,120.37356722608024,152.0882209683642,151.39423731674384,100.15152247299383,205.4128867669753,41.98012638092041,41.974626541137695,33.59507751464844,50.37617492675781,7.0742738246917725,7.2740583419799805,6.104520797729492,7.644457817077637
1206560,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,123.94541630497685,126.77777994791666,100.08624565972222,142.13985966435186,37.21956122144759,37.89449271867553,31.356033989187573,41.733225459251756,405.22884541132356,389.333640510394,227.36583427095465,614.8822663535518,0.03348982445987654,0.028703703703703703,0.024113136574074073,0.05243875385802469,64.74453317901235,67.12213083526234,23.62308449074074,101.11078655478396,138.42780972704477,135.7448090277778,109.19986641589506,173.0217544367284,61.55887508392334,63.61672592163086,52.52719497680664,66.474853515625,7.092661380767822,7.181843519210815,6.699988842010498,7.30696964263916
1260320,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,136.1796544656636,133.0900241126543,123.70440875771605,154.83416087962962,41.61907484466371,41.246686948930794,36.30471247971701,47.67821300107624,71.85995201619745,73.89893417518499,57.03344221750685,82.60849749691299,0.012743778935185185,0.010380015432098766,0.008868634259259258,0.02134645061728395,70.50425516010802,57.87901041666667,47.50460262345679,118.75439718364197,78.83034830729166,78.79946252893518,67.82428530092592,89.89818287037038,51.12612438201904,51.78238487243652,44.032432556152344,56.90729522705078,7.288307547569275,7.2240190505981445,7.186736583709717,7.518455505371094
1332010,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,56.01635006751543,55.604412856867285,47.226295331790126,65.63027922453703,41.6465364034466,38.944852815153396,36.65275883002291,52.04368115345672,352.9035255465092,361.7905754337746,138.01879401657507,550.0141573019124,0.032647087191358025,0.03335358796296296,0.01847511574074074,0.04540605709876543,62.580402440200615,56.494511477623455,18.046712962962964,119.2858738425926,152.133916015625,151.61563488618827,103.90472897376543,201.399665316358,49.389312744140625,57.462846755981445,22.98632049560547,59.64523696899414,6.770936131477356,6.796292781829834,6.626003265380859,6.8651556968688965
1366540,4,1840.0,1920.0,1600.0,1920.0,1035.0,1080.0,900.0,1080.0,62.00719896315587,60.53279272762346,54.967365972222225,71.99584442515432,50.275264054558164,50.59640021968846,26.85005769481093,73.05819808404479,1817.2400400946367,937.3413541446594,555.4413902271527,4838.836061862075,0.04394169077932099,0.03949508101851852,0.01625625,0.08052035108024691,101.46277408371913,103.73641927083332,90.72900848765433,107.64924930555556,117.97239201871142,109.8809819540895,97.09407889660494,155.03352527006172,35.32897615432739,34.93585205078125,29.62516975402832,41.81903076171875,6.839991331100464,6.964247941970825,6.045961856842041,7.385507583618164
1527950,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,67.83585889274691,63.41597101658951,29.91462962962963,114.59686390817902,41.51488674878734,35.24747825948651,34.23665276923579,61.32793770694053,3473.63537926645,2950.028767499499,1542.4507001033305,6452.033281963473,0.07289894386574075,0.05236521026234568,0.036790605709876543,0.15007474922839506,55.54273124035494,47.63554832175926,32.88480324074074,94.01502507716049,105.02894784432871,104.43363401813272,75.62451822916667,135.62400511188272,34.13119411468506,34.56127738952637,26.300731658935547,41.10149002075195,6.923939943313599,6.998917579650879,5.847126007080078,7.850798606872559
1621690,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,39.90666968074845,37.256585648148146,13.516380208333333,71.5971272183642,41.52933553786457,42.91278320193183,21.2244499588578,59.06732578873682,305.1073830410239,318.58531199770584,131.69256896202182,451.5663392066622,0.03328920717592593,0.03849199459876543,0.009033564814814815,0.04713927469135802,53.71698230131173,53.25280598958334,19.712751736111112,88.64956548996913,147.8697404272762,148.20178554205245,134.03348958333333,161.04190104166668,58.0559778213501,62.80837059020996,35.38371276855469,71.22345733642578,6.173259258270264,6.310145378112793,4.824748516082764,7.247997760772705
1623730,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,118.08709768036266,113.57690272955247,109.11624903549382,136.07833622685186,65.05378343835739,62.96335613719765,58.72826598912898,75.56015548990526,331.3015253113498,213.3725386236569,87.26009765303475,811.2009263450506,0.07259922357253086,0.06435763888888889,0.024680266203703703,0.13700135030864197,54.61002917631173,48.570141059027776,36.981502700617284,84.31833188657407,94.64011682581018,96.63563850308643,79.17904079861111,106.11014949845679,45.961463928222656,42.631893157958984,33.54468536376953,65.03738403320312,7.806909441947937,7.782911777496338,7.754972457885742,7.90684175491333
1868140,4,1280.0,1280.0,1280.0,1280.0,720.0,720.0,720.0,720.0,132.39409071180555,147.73462836371527,55.50501193576389,178.60209418402778,37.574374978237834,39.048044142530635,25.934866563135373,46.26654506475469,338.47976138864124,233.04566978467247,133.98794960502224,753.8397563801977,0.041798231336805554,0.043884548611111115,0.02695855034722222,0.05246527777777778,91.71809190538195,95.24290852864584,66.82361762152777,109.56293294270833,142.7243904622396,144.2629220920139,130.35480794270833,152.0169097222222,88.11785125732422,96.72663879394531,47.28453063964844,111.73359680175781,6.837409257888794,6.934698104858398,6.1662445068359375,7.313996315002441
2198150,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,92.49057556905865,97.2089559220679,44.64334635416667,130.9010440779321,45.07436393469549,46.13499896552575,28.78185380845804,59.245603999272426,250.37890197759853,274.2261199495342,104.75494039871965,348.30842761260607,0.03371865354938272,0.035873601466049385,0.01232542438271605,0.050801986882716046,60.96130787037037,61.8737198591821,24.942287808641975,95.15550395447531,119.09390866126543,94.55365668402777,56.04640866126543,231.22191261574073,37.66837215423584,36.9158992767334,28.32547378540039,48.51621627807617,7.052716016769409,7.1460511684417725,6.210460186004639,7.708301544189453
2592160,4,1920.0,1920.0,1920.0,1920.0,1080.0,1080.0,1080.0,1080.0,63.030718315972216,71.12858072916666,36.307761863425924,73.55794994212962,50.801775019074256,51.06514032223349,39.64906667466065,61.4277527571694,270.8803054791712,295.8689070022374,17.848360651407592,473.9350472608025,0.036922984182098766,0.022161458333333335,0.007308063271604938,0.09606095679012346,65.75342387635031,55.29871624228396,15.243274980709877,137.17298804012347,171.36713384934416,172.9092679398148,120.59867042824074,219.05132908950617,68.55151653289795,71.13463592529297,39.2460823059082,92.69071197509766,7.080713391304016,7.205313205718994,6.549173355102539,7.363053798675537
